market,month,year,quantity,priceMin,priceMax,priceMod,city,state,date,lon,lat
DHULIA(MS),January,2013,11228,450,1806,1494,DHULIA,MS,2013-01-01,86.0618818,22.0347727
DHULIA(MS),January,2014,105809,165,1088,854,DHULIA,MS,2014-01-01,86.0618818,22.0347727
DHULIA(MS),January,2015,73344,163,1325,1063,DHULIA,MS,2015-01-01,86.0618818,22.0347727
DHULIA(MS),January,2016,98405,225,1268,976,DHULIA,MS,2016-01-01,86.0618818,22.0347727
DHULIA(MS),February,2002,30009,27,243,168,DHULIA,MS,2002-02-01,86.0618818,22.0347727
DHULIA(MS),February,2003,35630,25,247,158,DHULIA,MS,2003-02-01,86.0618818,22.0347727
DHULIA(MS),February,2004,10807,128,739,624,DHULIA,MS,2004-02-01,86.0618818,22.0347727
DHULIA(MS),February,2005,4867,27,281,204,DHULIA,MS,2005-02-01,86.0618818,22.0347727
DHULIA(MS),February,2006,21060,58,250,207,DHULIA,MS,2006-02-01,86.0618818,22.0347727
DHULIA(MS),February,2007,35570,197,1085,923,DHULIA,MS,2007-02-01,86.0618818,22.0347727
DHULIA(MS),February,2008,13750,50,300,197,DHULIA,MS,2008-02-01,86.0618818,22.0347727
DHULIA(MS),February,2009,21404,257,1148,951,DHULIA,MS,2009-02-01,86.0618818,22.0347727
DHULIA(MS),February,2010,42486,98,1200,864,DHULIA,MS,2010-02-01,86.0618818,22.0347727
DHULIA(MS),February,2011,29583,227,1110,912,DHULIA,MS,2011-02-01,86.0618818,22.0347727
DHULIA(MS),February,2012,19072,100,450,303,DHULIA,MS,2012-02-01,86.0618818,22.0347727
DHULIA(MS),February,2013,659,500,1730,1500,DHULIA,MS,2013-02-01,86.0618818,22.0347727
DHULIA(MS),February,2014,45045,107,779,606,DHULIA,MS,2014-02-01,86.0618818,22.0347727
DHULIA(MS),February,2015,35425,273,1663,1350,DHULIA,MS,2015-02-01,86.0618818,22.0347727
DHULIA(MS),February,2016,76968,124,836,647,DHULIA,MS,2016-02-01,86.0618818,22.0347727
DHULIA(MS),March,2002,11650,29,237,174,DHULIA,MS,2002-03-01,86.0618818,22.0347727
DHULIA(MS),March,2004,4500,90,390,300,DHULIA,MS,2004-03-01,86.0618818,22.0347727
DHULIA(MS),March,2005,12345,45,277,217,DHULIA,MS,2005-03-01,86.0618818,22.0347727
DHULIA(MS),March,2006,18465,49,229,177,DHULIA,MS,2006-03-01,86.0618818,22.0347727
DHULIA(MS),March,2007,53867,178,722,616,DHULIA,MS,2007-03-01,86.0618818,22.0347727
DHULIA(MS),March,2008,39940,50,354,258,DHULIA,MS,2008-03-01,86.0618818,22.0347727
DHULIA(MS),March,2009,16184,213,748,618,DHULIA,MS,2009-03-01,86.0618818,22.0347727
DHULIA(MS),March,2010,68633,95,707,573,DHULIA,MS,2010-03-01,86.0618818,22.0347727
DHULIA(MS),March,2011,30565,100,620,474,DHULIA,MS,2011-03-01,86.0618818,22.0347727
DHULIA(MS),March,2012,14068,100,435,290,DHULIA,MS,2012-03-01,86.0618818,22.0347727
DHULIA(MS),March,2013,60708,292,1122,915,DHULIA,MS,2013-03-01,86.0618818,22.0347727
DHULIA(MS),March,2014,48381,127,948,698,DHULIA,MS,2014-03-01,86.0618818,22.0347727
DHULIA(MS),March,2015,51128,264,1435,1164,DHULIA,MS,2015-03-01,86.0618818,22.0347727
DHULIA(MS),March,2016,85638,191,838,606,DHULIA,MS,2016-03-01,86.0618818,22.0347727
DHULIA(MS),April,2002,23000,28,183,138,DHULIA,MS,2002-04-01,86.0618818,22.0347727
DHULIA(MS),April,2004,3200,75,336,285,DHULIA,MS,2004-04-01,86.0618818,22.0347727
DHULIA(MS),April,2005,18562,28,278,197,DHULIA,MS,2005-04-01,86.0618818,22.0347727
DHULIA(MS),April,2006,17960,45,227,156,DHULIA,MS,2006-04-01,86.0618818,22.0347727
DHULIA(MS),April,2007,53504,119,482,392,DHULIA,MS,2007-04-01,86.0618818,22.0347727
DHULIA(MS),April,2008,41100,50,306,236,DHULIA,MS,2008-04-01,86.0618818,22.0347727
DHULIA(MS),April,2009,51000,92,566,459,DHULIA,MS,2009-04-01,86.0618818,22.0347727
DHULIA(MS),April,2010,86063,94,509,412,DHULIA,MS,2010-04-01,86.0618818,22.0347727
DHULIA(MS),April,2011,28517,100,564,406,DHULIA,MS,2011-04-01,86.0618818,22.0347727
DHULIA(MS),April,2012,33376,100,499,362,DHULIA,MS,2012-04-01,86.0618818,22.0347727
DHULIA(MS),April,2013,171928,214,918,757,DHULIA,MS,2013-04-01,86.0618818,22.0347727
DHULIA(MS),April,2014,41766,186,933,670,DHULIA,MS,2014-04-01,86.0618818,22.0347727
DHULIA(MS),April,2015,79622,183,1159,821,DHULIA,MS,2015-04-01,86.0618818,22.0347727
DHULIA(MS),May,2002,25040,42,205,151,DHULIA,MS,2002-05-01,86.0618818,22.0347727
DHULIA(MS),May,2004,24664,33,307,208,DHULIA,MS,2004-05-01,86.0618818,22.0347727
DHULIA(MS),May,2005,6288,27,279,213,DHULIA,MS,2005-05-01,86.0618818,22.0347727
DHULIA(MS),May,2006,35383,49,189,143,DHULIA,MS,2006-05-01,86.0618818,22.0347727
DHULIA(MS),May,2007,66050,83,553,440,DHULIA,MS,2007-05-01,86.0618818,22.0347727
DHULIA(MS),May,2008,67500,50,259,191,DHULIA,MS,2008-05-01,86.0618818,22.0347727
DHULIA(MS),May,2009,44607,63,548,412,DHULIA,MS,2009-05-01,86.0618818,22.0347727
DHULIA(MS),May,2010,45812,82,519,378,DHULIA,MS,2010-05-01,86.0618818,22.0347727
DHULIA(MS),May,2011,22442,100,531,415,DHULIA,MS,2011-05-01,86.0618818,22.0347727
DHULIA(MS),May,2012,68099,100,384,283,DHULIA,MS,2012-05-01,86.0618818,22.0347727
DHULIA(MS),May,2013,75561,145,886,736,DHULIA,MS,2013-05-01,86.0618818,22.0347727
DHULIA(MS),May,2014,205688,100,979,720,DHULIA,MS,2014-05-01,86.0618818,22.0347727
DHULIA(MS),May,2015,63087,150,1294,908,DHULIA,MS,2015-05-01,86.0618818,22.0347727
DHULIA(MS),June,2002,20600,53,303,242,DHULIA,MS,2002-06-01,86.0618818,22.0347727
DHULIA(MS),June,2004,2400,25,423,285,DHULIA,MS,2004-06-01,86.0618818,22.0347727
DHULIA(MS),June,2006,11623,52,306,244,DHULIA,MS,2006-06-01,86.0618818,22.0347727
DHULIA(MS),June,2007,18341,193,857,743,DHULIA,MS,2007-06-01,86.0618818,22.0347727
DHULIA(MS),June,2008,14997,50,431,307,DHULIA,MS,2008-06-01,86.0618818,22.0347727
DHULIA(MS),June,2009,27158,131,747,625,DHULIA,MS,2009-06-01,86.0618818,22.0347727
DHULIA(MS),June,2010,28533,100,634,459,DHULIA,MS,2010-06-01,86.0618818,22.0347727
DHULIA(MS),June,2011,7953,100,755,522,DHULIA,MS,2011-06-01,86.0618818,22.0347727
DHULIA(MS),June,2012,45420,100,543,398,DHULIA,MS,2012-06-01,86.0618818,22.0347727
DHULIA(MS),June,2013,58100,384,1547,1260,DHULIA,MS,2013-06-01,86.0618818,22.0347727
DHULIA(MS),June,2014,99051,242,1618,1235,DHULIA,MS,2014-06-01,86.0618818,22.0347727
DHULIA(MS),June,2015,30016,290,1753,1427,DHULIA,MS,2015-06-01,86.0618818,22.0347727
DHULIA(MS),July,2002,13920,85,363,310,DHULIA,MS,2002-07-01,86.0618818,22.0347727
DHULIA(MS),July,2004,1400,63,410,303,DHULIA,MS,2004-07-01,86.0618818,22.0347727
DHULIA(MS),July,2005,9200,58,449,381,DHULIA,MS,2005-07-01,86.0618818,22.0347727
DHULIA(MS),July,2007,13135,228,895,793,DHULIA,MS,2007-07-01,86.0618818,22.0347727
DHULIA(MS),July,2008,25589,90,676,569,DHULIA,MS,2008-07-01,86.0618818,22.0347727
DHULIA(MS),July,2009,36056,145,667,555,DHULIA,MS,2009-07-01,86.0618818,22.0347727
DHULIA(MS),July,2010,28477,117,748,546,DHULIA,MS,2010-07-01,86.0618818,22.0347727
DHULIA(MS),July,2011,11703,183,871,679,DHULIA,MS,2011-07-01,86.0618818,22.0347727
DHULIA(MS),July,2012,52893,100,616,507,DHULIA,MS,2012-07-01,86.0618818,22.0347727
DHULIA(MS),July,2013,44208,591,2344,1995,DHULIA,MS,2013-07-01,86.0618818,22.0347727
DHULIA(MS),July,2014,41322,417,2135,1722,DHULIA,MS,2014-07-01,86.0618818,22.0347727
DHULIA(MS),July,2015,32856,425,2353,1925,DHULIA,MS,2015-07-01,86.0618818,22.0347727
DHULIA(MS),August,2002,7075,105,455,395,DHULIA,MS,2002-08-01,86.0618818,22.0347727
DHULIA(MS),August,2004,666,48,403,299,DHULIA,MS,2004-08-01,86.0618818,22.0347727
DHULIA(MS),August,2005,12250,86,689,602,DHULIA,MS,2005-08-01,86.0618818,22.0347727
DHULIA(MS),August,2007,7516,384,1206,1049,DHULIA,MS,2007-08-01,86.0618818,22.0347727
DHULIA(MS),August,2008,34165,96,814,693,DHULIA,MS,2008-08-01,86.0618818,22.0347727
DHULIA(MS),August,2009,23494,100,706,586,DHULIA,MS,2009-08-01,86.0618818,22.0347727
DHULIA(MS),August,2010,4895,117,1020,850,DHULIA,MS,2010-08-01,86.0618818,22.0347727
DHULIA(MS),August,2011,24914,167,1122,928,DHULIA,MS,2011-08-01,86.0618818,22.0347727
DHULIA(MS),August,2012,30230,104,705,581,DHULIA,MS,2012-08-01,86.0618818,22.0347727
DHULIA(MS),August,2013,13019,800,4026,3615,DHULIA,MS,2013-08-01,86.0618818,22.0347727
DHULIA(MS),August,2014,30874,300,1673,1414,DHULIA,MS,2014-08-01,86.0618818,22.0347727
DHULIA(MS),August,2015,14786,950,4288,3767,DHULIA,MS,2015-08-01,86.0618818,22.0347727
DHULIA(MS),September,2002,3525,115,451,396,DHULIA,MS,2002-09-01,86.0618818,22.0347727
DHULIA(MS),September,2003,2600,25,890,550,DHULIA,MS,2003-09-01,86.0618818,22.0347727
DHULIA(MS),September,2004,2972,65,435,340,DHULIA,MS,2004-09-01,86.0618818,22.0347727
DHULIA(MS),September,2005,5685,116,943,853,DHULIA,MS,2005-09-01,86.0618818,22.0347727
DHULIA(MS),September,2006,4733,58,316,251,DHULIA,MS,2006-09-01,86.0618818,22.0347727
DHULIA(MS),September,2007,7141,245,1482,1176,DHULIA,MS,2007-09-01,86.0618818,22.0347727
DHULIA(MS),September,2008,13585,58,626,511,DHULIA,MS,2008-09-01,86.0618818,22.0347727
DHULIA(MS),September,2009,23198,60,748,605,DHULIA,MS,2009-09-01,86.0618818,22.0347727
DHULIA(MS),September,2010,20762,176,1373,1107,DHULIA,MS,2010-09-01,86.0618818,22.0347727
DHULIA(MS),September,2011,25375,108,1084,875,DHULIA,MS,2011-09-01,86.0618818,22.0347727
DHULIA(MS),September,2012,23629,100,614,481,DHULIA,MS,2012-09-01,86.0618818,22.0347727
DHULIA(MS),September,2013,10481,853,4762,4064,DHULIA,MS,2013-09-01,86.0618818,22.0347727
DHULIA(MS),September,2014,41299,207,1445,1202,DHULIA,MS,2014-09-01,86.0618818,22.0347727
DHULIA(MS),September,2015,14681,981,4468,3672,DHULIA,MS,2015-09-01,86.0618818,22.0347727
DHULIA(MS),October,2002,51800,150,624,528,DHULIA,MS,2002-10-01,86.0618818,22.0347727
DHULIA(MS),October,2004,15180,52,557,349,DHULIA,MS,2004-10-01,86.0618818,22.0347727
DHULIA(MS),October,2005,38612,112,1318,1140,DHULIA,MS,2005-10-01,86.0618818,22.0347727
DHULIA(MS),October,2006,6661,60,476,356,DHULIA,MS,2006-10-01,86.0618818,22.0347727
DHULIA(MS),October,2007,26172,269,1454,959,DHULIA,MS,2007-10-01,86.0618818,22.0347727
DHULIA(MS),October,2008,3209,109,695,574,DHULIA,MS,2008-10-01,86.0618818,22.0347727
DHULIA(MS),October,2009,42174,197,1529,1276,DHULIA,MS,2009-10-01,86.0618818,22.0347727
DHULIA(MS),October,2010,36673,309,1601,1247,DHULIA,MS,2010-10-01,86.0618818,22.0347727
DHULIA(MS),October,2011,29888,150,1158,793,DHULIA,MS,2011-10-01,86.0618818,22.0347727
DHULIA(MS),October,2012,33878,108,1076,778,DHULIA,MS,2012-10-01,86.0618818,22.0347727
DHULIA(MS),October,2013,99687,465,4461,3280,DHULIA,MS,2013-10-01,86.0618818,22.0347727
DHULIA(MS),October,2014,39804,341,1778,1465,DHULIA,MS,2014-10-01,86.0618818,22.0347727
DHULIA(MS),October,2015,89268,493,3275,2471,DHULIA,MS,2015-10-01,86.0618818,22.0347727
DHULIA(MS),November,2002,120500,156,439,371,DHULIA,MS,2002-11-01,86.0618818,22.0347727
DHULIA(MS),November,2003,4500,100,563,440,DHULIA,MS,2003-11-01,86.0618818,22.0347727
DHULIA(MS),November,2004,16379,35,431,313,DHULIA,MS,2004-11-01,86.0618818,22.0347727
DHULIA(MS),November,2005,94513,213,1132,964,DHULIA,MS,2005-11-01,86.0618818,22.0347727
DHULIA(MS),November,2006,76512,54,683,370,DHULIA,MS,2006-11-01,86.0618818,22.0347727
DHULIA(MS),November,2007,16000,323,917,750,DHULIA,MS,2007-11-01,86.0618818,22.0347727
DHULIA(MS),November,2009,102727,195,1625,1368,DHULIA,MS,2009-11-01,86.0618818,22.0347727
DHULIA(MS),November,2010,19401,200,1765,1218,DHULIA,MS,2010-11-01,86.0618818,22.0347727
DHULIA(MS),November,2011,109858,308,1020,810,DHULIA,MS,2011-11-01,86.0618818,22.0347727
DHULIA(MS),November,2012,53941,138,1414,1156,DHULIA,MS,2012-11-01,86.0618818,22.0347727
DHULIA(MS),November,2013,142775,624,3674,2703,DHULIA,MS,2013-11-01,86.0618818,22.0347727
DHULIA(MS),November,2014,151602,492,1681,1359,DHULIA,MS,2014-11-01,86.0618818,22.0347727
DHULIA(MS),November,2015,195991,508,2185,1627,DHULIA,MS,2015-11-01,86.0618818,22.0347727
DHULIA(MS),December,2002,82400,91,341,274,DHULIA,MS,2002-12-01,86.0618818,22.0347727
DHULIA(MS),December,2003,27020,186,690,579,DHULIA,MS,2003-12-01,86.0618818,22.0347727
DHULIA(MS),December,2004,17606,40,375,289,DHULIA,MS,2004-12-01,86.0618818,22.0347727
DHULIA(MS),December,2005,70464,150,578,497,DHULIA,MS,2005-12-01,86.0618818,22.0347727
DHULIA(MS),December,2006,98213,92,761,614,DHULIA,MS,2006-12-01,86.0618818,22.0347727
DHULIA(MS),December,2007,39659,120,635,495,DHULIA,MS,2007-12-01,86.0618818,22.0347727
DHULIA(MS),December,2008,47572,238,1224,1044,DHULIA,MS,2008-12-01,86.0618818,22.0347727
DHULIA(MS),December,2009,128970,115,1592,1001,DHULIA,MS,2009-12-01,86.0618818,22.0347727
DHULIA(MS),December,2010,42753,427,3037,2228,DHULIA,MS,2010-12-01,86.0618818,22.0347727
DHULIA(MS),December,2011,107069,167,708,546,DHULIA,MS,2011-12-01,86.0618818,22.0347727
DHULIA(MS),December,2012,27866,225,1338,1138,DHULIA,MS,2012-12-01,86.0618818,22.0347727
DHULIA(MS),December,2013,132257,358,1573,1215,DHULIA,MS,2013-12-01,86.0618818,22.0347727
DHULIA(MS),December,2014,102974,275,1586,1266,DHULIA,MS,2014-12-01,86.0618818,22.0347727
DHULIA(MS),December,2015,113557,333,1424,1118,DHULIA,MS,2015-12-01,86.0618818,22.0347727
DINDIGUL(TN),January,2002,17130,271,514,402,DINDIGUL,TN,2002-01-01,77.9802906,10.3673123
DINDIGUL(TN),January,2003,16050,283,499,438,DINDIGUL,TN,2003-01-01,77.9802906,10.3673123
DINDIGUL(TN),January,2005,1560,450,650,580,DINDIGUL,TN,2005-01-01,77.9802906,10.3673123
DINDIGUL(TN),January,2006,6450,325,688,581,DINDIGUL,TN,2006-01-01,77.9802906,10.3673123
DINDIGUL(TN),January,2010,19215,1674,2943,2308,DINDIGUL,TN,2010-01-01,77.9802906,10.3673123
DINDIGUL(TN),January,2014,38400,1067,1547,1303,DINDIGUL,TN,2014-01-01,77.9802906,10.3673123
DINDIGUL(TN),January,2015,27300,1164,2182,1673,DINDIGUL,TN,2015-01-01,77.9802906,10.3673123
DINDIGUL(TN),February,2002,12660,209,435,339,DINDIGUL,TN,2002-02-01,77.9802906,10.3673123
DINDIGUL(TN),February,2003,5710,253,440,383,DINDIGUL,TN,2003-02-01,77.9802906,10.3673123
DINDIGUL(TN),February,2005,12280,422,610,544,DINDIGUL,TN,2005-02-01,77.9802906,10.3673123
DINDIGUL(TN),February,2006,4560,325,538,458,DINDIGUL,TN,2006-02-01,77.9802906,10.3673123
DINDIGUL(TN),February,2007,9538,1046,1383,1205,DINDIGUL,TN,2007-02-01,77.9802906,10.3673123
DINDIGUL(TN),February,2010,14980,1024,1896,1501,DINDIGUL,TN,2010-02-01,77.9802906,10.3673123
DINDIGUL(TN),February,2014,23250,900,1192,1092,DINDIGUL,TN,2014-02-01,77.9802906,10.3673123
DINDIGUL(TN),February,2015,31350,1892,2625,2258,DINDIGUL,TN,2015-02-01,77.9802906,10.3673123
DINDIGUL(TN),February,2016,25350,1000,2022,1511,DINDIGUL,TN,2016-02-01,77.9802906,10.3673123
DINDIGUL(TN),March,2002,19264,261,394,324,DINDIGUL,TN,2002-03-01,77.9802906,10.3673123
DINDIGUL(TN),March,2003,13560,305,425,373,DINDIGUL,TN,2003-03-01,77.9802906,10.3673123
DINDIGUL(TN),March,2005,5278,425,550,487,DINDIGUL,TN,2005-03-01,77.9802906,10.3673123
DINDIGUL(TN),March,2006,1566,300,460,435,DINDIGUL,TN,2006-03-01,77.9802906,10.3673123
DINDIGUL(TN),March,2007,10530,809,977,895,DINDIGUL,TN,2007-03-01,77.9802906,10.3673123
DINDIGUL(TN),March,2010,24015,942,1226,1097,DINDIGUL,TN,2010-03-01,77.9802906,10.3673123
DINDIGUL(TN),March,2014,25750,867,1200,1033,DINDIGUL,TN,2014-03-01,77.9802906,10.3673123
DINDIGUL(TN),March,2015,27000,1100,1942,1521,DINDIGUL,TN,2015-03-01,77.9802906,10.3673123
DINDIGUL(TN),April,2002,17640,265,368,322,DINDIGUL,TN,2002-04-01,77.9802906,10.3673123
DINDIGUL(TN),April,2003,18540,442,599,519,DINDIGUL,TN,2003-04-01,77.9802906,10.3673123
DINDIGUL(TN),April,2005,810,400,550,480,DINDIGUL,TN,2005-04-01,77.9802906,10.3673123
DINDIGUL(TN),April,2006,1440,350,420,390,DINDIGUL,TN,2006-04-01,77.9802906,10.3673123
DINDIGUL(TN),April,2007,16740,686,800,748,DINDIGUL,TN,2007-04-01,77.9802906,10.3673123
DINDIGUL(TN),April,2010,18100,823,1177,1000,DINDIGUL,TN,2010-04-01,77.9802906,10.3673123
DINDIGUL(TN),April,2014,21700,700,1363,1017,DINDIGUL,TN,2014-04-01,77.9802906,10.3673123
DINDIGUL(TN),April,2015,24900,1312,1962,1637,DINDIGUL,TN,2015-04-01,77.9802906,10.3673123
DINDIGUL(TN),May,2002,25290,270,396,341,DINDIGUL,TN,2002-05-01,77.9802906,10.3673123
DINDIGUL(TN),May,2003,20160,409,562,493,DINDIGUL,TN,2003-05-01,77.9802906,10.3673123
DINDIGUL(TN),May,2010,26540,754,1085,923,DINDIGUL,TN,2010-05-01,77.9802906,10.3673123
DINDIGUL(TN),May,2014,26400,846,1823,1335,DINDIGUL,TN,2014-05-01,77.9802906,10.3673123
DINDIGUL(TN),May,2015,34500,1546,2438,1992,DINDIGUL,TN,2015-05-01,77.9802906,10.3673123
DINDIGUL(TN),June,2002,16920,367,508,442,DINDIGUL,TN,2002-06-01,77.9802906,10.3673123
DINDIGUL(TN),June,2003,22770,469,696,598,DINDIGUL,TN,2003-06-01,77.9802906,10.3673123
DINDIGUL(TN),June,2010,29200,823,1127,979,DINDIGUL,TN,2010-06-01,77.9802906,10.3673123
DINDIGUL(TN),June,2014,24750,1585,2077,1831,DINDIGUL,TN,2014-06-01,77.9802906,10.3673123
DINDIGUL(TN),July,2002,15930,378,564,503,DINDIGUL,TN,2002-07-01,77.9802906,10.3673123
DINDIGUL(TN),July,2003,8280,579,731,664,DINDIGUL,TN,2003-07-01,77.9802906,10.3673123
DINDIGUL(TN),July,2010,22400,785,1200,992,DINDIGUL,TN,2010-07-01,77.9802906,10.3673123
DINDIGUL(TN),July,2014,30950,1692,3133,2413,DINDIGUL,TN,2014-07-01,77.9802906,10.3673123
DINDIGUL(TN),August,2002,17840,413,672,579,DINDIGUL,TN,2002-08-01,77.9802906,10.3673123
DINDIGUL(TN),August,2003,15576,554,743,638,DINDIGUL,TN,2003-08-01,77.9802906,10.3673123
DINDIGUL(TN),August,2005,600,600,800,675,DINDIGUL,TN,2005-08-01,77.9802906,10.3673123
DINDIGUL(TN),August,2010,22730,823,1312,1067,DINDIGUL,TN,2010-08-01,77.9802906,10.3673123
DINDIGUL(TN),August,2015,33900,3000,4808,3904,DINDIGUL,TN,2015-08-01,77.9802906,10.3673123
DINDIGUL(TN),September,2002,11370,439,739,642,DINDIGUL,TN,2002-09-01,77.9802906,10.3673123
DINDIGUL(TN),September,2003,12373,543,780,680,DINDIGUL,TN,2003-09-01,77.9802906,10.3673123
DINDIGUL(TN),September,2005,6740,575,1200,909,DINDIGUL,TN,2005-09-01,77.9802906,10.3673123
DINDIGUL(TN),September,2009,20810,664,1177,932,DINDIGUL,TN,2009-09-01,77.9802906,10.3673123
DINDIGUL(TN),September,2010,3800,825,1550,1188,DINDIGUL,TN,2010-09-01,77.9802906,10.3673123
DINDIGUL(TN),September,2013,28350,1675,5969,3881,DINDIGUL,TN,2013-09-01,77.9802906,10.3673123
DINDIGUL(TN),September,2014,30300,1283,2717,2000,DINDIGUL,TN,2014-09-01,77.9802906,10.3673123
DINDIGUL(TN),September,2015,32850,1954,5138,3546,DINDIGUL,TN,2015-09-01,77.9802906,10.3673123
DINDIGUL(TN),October,2002,16320,473,860,683,DINDIGUL,TN,2002-10-01,77.9802906,10.3673123
DINDIGUL(TN),October,2003,13550,656,1061,886,DINDIGUL,TN,2003-10-01,77.9802906,10.3673123
DINDIGUL(TN),October,2004,5700,450,913,703,DINDIGUL,TN,2004-10-01,77.9802906,10.3673123
DINDIGUL(TN),October,2005,1710,850,1175,1035,DINDIGUL,TN,2005-10-01,77.9802906,10.3673123
DINDIGUL(TN),October,2009,15045,1401,1981,1719,DINDIGUL,TN,2009-10-01,77.9802906,10.3673123
DINDIGUL(TN),October,2013,24600,2431,6131,4962,DINDIGUL,TN,2013-10-01,77.9802906,10.3673123
DINDIGUL(TN),October,2014,22500,1742,2633,2188,DINDIGUL,TN,2014-10-01,77.9802906,10.3673123
DINDIGUL(TN),October,2015,37650,2638,4615,3627,DINDIGUL,TN,2015-10-01,77.9802906,10.3673123
DINDIGUL(TN),November,2002,17512,492,843,698,DINDIGUL,TN,2002-11-01,77.9802906,10.3673123
DINDIGUL(TN),November,2003,3330,733,1100,933,DINDIGUL,TN,2003-11-01,77.9802906,10.3673123
DINDIGUL(TN),November,2004,6750,463,725,613,DINDIGUL,TN,2004-11-01,77.9802906,10.3673123
DINDIGUL(TN),November,2009,18020,1602,2514,2058,DINDIGUL,TN,2009-11-01,77.9802906,10.3673123
DINDIGUL(TN),November,2010,5250,1800,2450,2125,DINDIGUL,TN,2010-11-01,77.9802906,10.3673123
DINDIGUL(TN),November,2013,26400,2385,5162,3792,DINDIGUL,TN,2013-11-01,77.9802906,10.3673123
DINDIGUL(TN),November,2014,27000,755,2518,1636,DINDIGUL,TN,2014-11-01,77.9802906,10.3673123
DINDIGUL(TN),November,2015,40500,1908,4085,2996,DINDIGUL,TN,2015-11-01,77.9802906,10.3673123
DINDIGUL(TN),December,2002,19389,360,590,508,DINDIGUL,TN,2002-12-01,77.9802906,10.3673123
DINDIGUL(TN),December,2003,3990,400,1315,925,DINDIGUL,TN,2003-12-01,77.9802906,10.3673123
DINDIGUL(TN),December,2004,1800,450,700,630,DINDIGUL,TN,2004-12-01,77.9802906,10.3673123
DINDIGUL(TN),December,2005,3120,550,1038,825,DINDIGUL,TN,2005-12-01,77.9802906,10.3673123
DINDIGUL(TN),December,2009,17355,1693,2870,2263,DINDIGUL,TN,2009-12-01,77.9802906,10.3673123
DINDIGUL(TN),December,2013,23700,1631,2692,2162,DINDIGUL,TN,2013-12-01,77.9802906,10.3673123
DINDIGUL(TN),December,2014,27750,1471,2971,2221,DINDIGUL,TN,2014-12-01,77.9802906,10.3673123
DINDIGUL(TN),December,2015,32100,1769,2865,2288,DINDIGUL,TN,2015-12-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,January,2002,29020,315,1650,908,DINDIGUL,TN,2002-01-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,January,2003,22225,391,1862,598,DINDIGUL,TN,2003-01-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,January,2005,2240,500,2200,730,DINDIGUL,TN,2005-01-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,January,2006,10290,443,2700,1413,DINDIGUL,TN,2006-01-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,January,2010,39215,1217,2798,1930,DINDIGUL,TN,2010-01-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,January,2014,36412,1223,2597,1910,DINDIGUL,TN,2014-01-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,January,2015,25160,1450,3418,2434,DINDIGUL,TN,2015-01-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,February,2002,28469,245,1418,791,DINDIGUL,TN,2002-02-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,February,2003,2310,350,1900,600,DINDIGUL,TN,2003-02-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,February,2005,35190,405,1068,715,DINDIGUL,TN,2005-02-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,February,2006,12950,375,2100,820,DINDIGUL,TN,2006-02-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,February,2007,39830,417,1150,767,DINDIGUL,TN,2007-02-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,February,2010,23575,845,2533,1494,DINDIGUL,TN,2010-02-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,February,2014,20000,825,1700,1329,DINDIGUL,TN,2014-02-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,February,2015,25200,1383,2767,2075,DINDIGUL,TN,2015-02-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,February,2016,3000,1000,1800,1400,DINDIGUL,TN,2016-02-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,March,2002,32030,288,850,573,DINDIGUL,TN,2002-03-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,March,2003,32280,358,1090,578,DINDIGUL,TN,2003-03-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,March,2005,22840,350,975,710,DINDIGUL,TN,2005-03-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,March,2006,5250,600,1250,975,DINDIGUL,TN,2006-03-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,March,2007,40180,350,916,606,DINDIGUL,TN,2007-03-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,March,2010,55030,675,1393,1114,DINDIGUL,TN,2010-03-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,March,2014,20310,883,1838,1360,DINDIGUL,TN,2014-03-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,March,2015,23200,1092,2123,1608,DINDIGUL,TN,2015-03-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,April,2002,32130,354,929,653,DINDIGUL,TN,2002-04-01,77.9802906,10.3673123
DINDIGUL(TN)(Podis,April,2003,30415,512,1177,898,DINDIGUL,TN,2003-04-01,77.9802906,10.3673123
